id,x_coord,y_coord,Elevation1
58392,-41924.815,-173621.228,178.127380371094
58393,-41924.815,-173871.228,192.643432617188
53453,-45424.815,-156871.228,9.66549396514893
53454,-45424.815,-157121.228,10.3999338150024
53455,-45424.815,-157371.228,10.1041450500488
53456,-45424.815,-157621.228,12.054895401001
53457,-45424.815,-157871.228,13.7448329925537
53458,-45424.815,-158121.228,15.3000001907349
53459,-45424.815,-158371.228,15.436017036438
53460,-45424.815,-158621.228,16.7432193756104
53461,-45424.815,-158871.228,18.6224384307861
53462,-45424.815,-159121.228,20.2367343902588
53463,-45424.815,-159371.228,21.0604343414307
53464,-45424.815,-159621.228,22.1874542236328
53465,-45424.815,-159871.228,23.177713394165
53466,-45424.815,-160121.228,23.6000003814697
53467,-45424.815,-160371.228,23.5994815826416
53468,-45424.815,-160621.228,24.2154941558838
53801,-45174.815,-156871.228,10.2024259567261
53802,-45174.815,-157121.228,10.9664468765259
53803,-45174.815,-157371.228,11.0762577056885
53804,-45174.815,-157621.228,11.0207424163818
53805,-45174.815,-157871.228,13.0198431015015
53806,-45174.815,-158121.228,15
53807,-45174.815,-158371.228,15.1999998092651
53808,-45174.815,-158621.228,15.8330926895142
53809,-45174.815,-158871.228,17.547269821167
53810,-45174.815,-159121.228,19.7260360717773
53811,-45174.815,-159371.228,21.4503078460693
53812,-45174.815,-159621.228,22.6000003814697
53813,-45174.815,-159871.228,23.7628040313721
53814,-45174.815,-160121.228,24.7808322906494
53815,-45174.815,-160371.228,24.6442928314209
53816,-45174.815,-160621.228,25.1788120269775
54149,-44924.815,-156871.228,12.8999996185303
54150,-44924.815,-157121.228,12.1000003814697
54151,-44924.815,-157371.228,11.3000001907349
54152,-44924.815,-157621.228,11.8971166610718
54153,-44924.815,-157871.228,14.3000001907349
54154,-44924.815,-158121.228,15.1000003814697
54155,-44924.815,-158371.228,14.465407371521
54156,-44924.815,-158621.228,14.8836507797241
54157,-44924.815,-158871.228,15.3391742706299
54158,-44924.815,-159121.228,19.0804843902588
54159,-44924.815,-159371.228,20.5313854217529
54160,-44924.815,-159621.228,21.7259101867676
54497,-44674.815,-156871.228,11.7489156723022
54498,-44674.815,-157121.228,12
54499,-44674.815,-157371.228,11.9319000244141
54500,-44674.815,-157621.228,12.9869861602783
54501,-44674.815,-157871.228,14.3000001907349
54502,-44674.815,-158121.228,15.1999998092651
54503,-44674.815,-158371.228,15.9808006286621
54504,-44674.815,-158621.228,17.009557723999
54505,-44674.815,-158871.228,17.6151485443115
54506,-44674.815,-159121.228,18.7641124725342
54507,-44674.815,-159371.228,21.9664268493652
54508,-44674.815,-159621.228,22.2921257019043
54845,-44424.815,-156871.228,11.3999996185303
54846,-44424.815,-157121.228,12
54847,-44424.815,-157371.228,12.6999998092651
54848,-44424.815,-157621.228,13.476393699646
54849,-44424.815,-157871.228,14.1999998092651
54850,-44424.815,-158121.228,14.6000003814697
54851,-44424.815,-158371.228,14.9936094284058
54852,-44424.815,-158621.228,17.463451385498
54853,-44424.815,-158871.228,19.2108879089355
54854,-44424.815,-159121.228,20.6776065826416
54855,-44424.815,-159371.228,22.606201171875
54856,-44424.815,-159621.228,24.2062435150146
55193,-44174.815,-156871.228,11.7490520477295
55194,-44174.815,-157121.228,12.3510360717773
55195,-44174.815,-157371.228,13
55196,-44174.815,-157621.228,13.6741466522217
55197,-44174.815,-157871.228,14.2749004364014
55198,-44174.815,-158121.228,14.6000003814697
55199,-44174.815,-158371.228,15.1834802627563
55200,-44174.815,-158621.228,16.8542823791504
55201,-44174.815,-158871.228,18.6002159118652
55202,-44174.815,-159121.228,20.1017551422119
55203,-44174.815,-159371.228,22.0251770019531
55204,-44174.815,-159621.228,23.6032600402832
55541,-43924.815,-156871.228,12.1000003814697
55542,-43924.815,-157121.228,12.5388565063477
55543,-43924.815,-157371.228,13.1000003814697
55544,-43924.815,-157621.228,13.6999998092651
55545,-43924.815,-157871.228,14.4846706390381
55546,-43924.815,-158121.228,14.8999996185303
55547,-43924.815,-158371.228,15.3493461608887
55548,-43924.815,-158621.228,17.8529090881348
55549,-43924.815,-158871.228,19.5874633789062
55550,-43924.815,-159121.228,19.3783798217773
55551,-43924.815,-159371.228,20.7674789428711
55552,-43924.815,-159621.228,22.907865524292
55887,-43674.815,-156371.228,10.5089025497437
55888,-43674.815,-156621.228,11.9146194458008
55889,-43674.815,-156871.228,12.1999998092651
55890,-43674.815,-157121.228,12.3999996185303
55891,-43674.815,-157371.228,13.1000003814697
55892,-43674.815,-157621.228,13.6460008621216
55893,-43674.815,-157871.228,14.7546396255493
55894,-43674.815,-158121.228,15.7518243789673
55895,-43674.815,-158371.228,18.0791397094727
55896,-43674.815,-158621.228,19.2531242370605
55897,-43674.815,-158871.228,19.2713737487793
55898,-43674.815,-159121.228,18.690071105957
55899,-43674.815,-159371.228,20.8781929016113
55900,-43674.815,-159621.228,22.4621620178223
56235,-43424.815,-156371.228,9.60000038146973
56236,-43424.815,-156621.228,9.89999961853027
56237,-43424.815,-156871.228,12.1999998092651
56238,-43424.815,-157121.228,12.1999998092651
56239,-43424.815,-157371.228,12.9267683029175
56240,-43424.815,-157621.228,13.8999996185303
56241,-43424.815,-157871.228,14.9440488815308
56242,-43424.815,-158121.228,17.4099292755127
56243,-43424.815,-158371.228,19.5526332855225
56244,-43424.815,-158621.228,19.0419654846191
56245,-43424.815,-158871.228,19.2674579620361
56246,-43424.815,-159121.228,20.1158447265625
56247,-43424.815,-159371.228,22.036340713501
56248,-43424.815,-159621.228,24.5311088562012
56583,-43174.815,-156371.228,10.1999998092651
56584,-43174.815,-156621.228,11.0768909454346
56585,-43174.815,-156871.228,13.301176071167
56586,-43174.815,-157121.228,13.19398021698
56587,-43174.815,-157371.228,13.3999996185303
56588,-43174.815,-157621.228,14.1999998092651
56589,-43174.815,-157871.228,15.6499080657959
56590,-43174.815,-158121.228,17.6000003814697
56591,-43174.815,-158371.228,18.7585868835449
56592,-43174.815,-158621.228,19.6746101379395
56593,-43174.815,-158871.228,19.7867450714111
56594,-43174.815,-159121.228,20.662971496582
56595,-43174.815,-159371.228,22.5412712097168
56596,-43174.815,-159621.228,24.4405498504639
56931,-42924.815,-156371.228,11.6806449890137
56932,-42924.815,-156621.228,12.9186344146729
56933,-42924.815,-156871.228,14.6189098358154
56934,-42924.815,-157121.228,13.8988981246948
56935,-42924.815,-157371.228,14.1999998092651
56936,-42924.815,-157621.228,14.9101572036743
56937,-42924.815,-157871.228,16.2419605255127
56938,-42924.815,-158121.228,18.5237331390381
56939,-42924.815,-158371.228,19.6021556854248
56940,-42924.815,-158621.228,19.1219482421875
56941,-42924.815,-158871.228,19.1157379150391
56942,-42924.815,-159121.228,19.6346492767334
56943,-42924.815,-159371.228,21.3085765838623
56944,-42924.815,-159621.228,23.5068054199219
57279,-42674.815,-156371.228,11.7834501266479
57280,-42674.815,-156621.228,13.0791492462158
57281,-42674.815,-156871.228,14.3253650665283
57282,-42674.815,-157121.228,15
57283,-42674.815,-157371.228,14.8999996185303
57284,-42674.815,-157621.228,15.5045795440674
57285,-42674.815,-157871.228,16.8999996185303
57286,-42674.815,-158121.228,18.6136035919189
57287,-42674.815,-158371.228,19.1497230529785
57288,-42674.815,-158621.228,19.1144218444824
57289,-42674.815,-158871.228,19.8058834075928
57290,-42674.815,-159121.228,20.9451007843018
57291,-42674.815,-159371.228,21.2962703704834
57292,-42674.815,-159621.228,25.9210071563721
57627,-42424.815,-156371.228,11.6603736877441
57628,-42424.815,-156621.228,12.7690143585205
57629,-42424.815,-156871.228,13.8992748260498
57630,-42424.815,-157121.228,14.5
57631,-42424.815,-157371.228,15.3000001907349
57632,-42424.815,-157621.228,16.1000003814697
57633,-42424.815,-157871.228,16.9035263061523
57634,-42424.815,-158121.228,18.2052192687988
57635,-42424.815,-158371.228,19.2121200561523
57636,-42424.815,-158621.228,20.0207653045654
57637,-42424.815,-158871.228,20.5073013305664
57638,-42424.815,-159121.228,22.2421627044678
57639,-42424.815,-159371.228,23.8482990264893
57640,-42424.815,-159621.228,25.1000003814697
57975,-42174.815,-156371.228,11.5
57976,-42174.815,-156621.228,12.6999998092651
57977,-42174.815,-156871.228,13.6670598983765
57978,-42174.815,-157121.228,15.0670051574707
57979,-42174.815,-157371.228,16.2411842346191
57980,-42174.815,-157621.228,17.2000007629395
57981,-42174.815,-157871.228,17.9980754852295
57982,-42174.815,-158121.228,18.2764701843262
57983,-42174.815,-158371.228,20.3935432434082
57984,-42174.815,-158621.228,21.6839942932129
57985,-42174.815,-158871.228,22.1269721984863
57986,-42174.815,-159121.228,23.2274723052979
57987,-42174.815,-159371.228,24.227424621582
57988,-42174.815,-159621.228,24.972146987915
58325,-41924.815,-156871.228,13.8338460922241
58326,-41924.815,-157121.228,15.2568712234497
58327,-41924.815,-157371.228,17.0924415588379
58328,-41924.815,-157621.228,18.3741607666016
58329,-41924.815,-157871.228,19.7850379943848
58330,-41924.815,-158121.228,19.9229850769043
58331,-41924.815,-158371.228,20.2000007629395
58332,-41924.815,-158621.228,21.5000495910645
58333,-41924.815,-158871.228,22.7043743133545
58334,-41924.815,-159121.228,23.7593822479248
58335,-41924.815,-159371.228,24.3999996185303
58336,-41924.815,-159621.228,27.3819274902344
58673,-41674.815,-156871.228,14.6390047073364
58674,-41674.815,-157121.228,16.2006587982178
58675,-41674.815,-157371.228,17.855432510376
58676,-41674.815,-157621.228,19.2179107666016
58677,-41674.815,-157871.228,20
58678,-41674.815,-158121.228,20.1000003814697
58679,-41674.815,-158371.228,20.3916893005371
58680,-41674.815,-158621.228,21.3999996185303
58681,-41674.815,-158871.228,22.8996353149414
58682,-41674.815,-159121.228,24.5072689056396
58683,-41674.815,-159371.228,26.2853393554688
58684,-41674.815,-159621.228,28.2921981811523
59021,-41424.815,-156871.228,14.6388959884644
59022,-41424.815,-157121.228,16.738842010498
59023,-41424.815,-157371.228,17.8049087524414
59024,-41424.815,-157621.228,19.5561332702637
59025,-41424.815,-157871.228,20
59026,-41424.815,-158121.228,20.7894096374512
59027,-41424.815,-158371.228,21.5789680480957
59028,-41424.815,-158621.228,22.1763458251953
59029,-41424.815,-158871.228,22.7000293731689
59030,-41424.815,-159121.228,23.4994831085205
59031,-41424.815,-159371.228,24.599515914917
59032,-41424.815,-159621.228,26.515869140625
60077,-40674.815,-159871.228,35.4034690856934
60078,-40674.815,-160121.228,35.3989372253418
60079,-40674.815,-160371.228,35.5730323791504
60080,-40674.815,-160621.228,37.9371490478516
60081,-40674.815,-160871.228,40.7553253173828
60082,-40674.815,-161121.228,43.7269973754883
60083,-40674.815,-161371.228,44.3309478759766
60084,-40674.815,-161621.228,46.5446662902832
60085,-40674.815,-161871.228,48.634204864502
60086,-40674.815,-162121.228,50.0261306762695
60087,-40674.815,-162371.228,52.3319358825684
60088,-40674.815,-162621.228,54.2309188842773
60089,-40674.815,-162871.228,56.5792045593262
60090,-40674.815,-163121.228,58.0002250671387
60091,-40674.815,-163371.228,59.3881225585938
60092,-40674.815,-163621.228,60.7051620483398
60093,-40674.815,-163871.228,62.777717590332
60094,-40674.815,-164121.228,63.7097396850586
60095,-40674.815,-164371.228,64.8080825805664
60096,-40674.815,-164621.228,69.2717056274414
60097,-40674.815,-164871.228,70.5729675292969
60098,-40674.815,-165121.228,75.4481811523438
60425,-40424.815,-159871.228,36.9000015258789
60426,-40424.815,-160121.228,36.877571105957
60427,-40424.815,-160371.228,36.9919929504395
60428,-40424.815,-160621.228,40.1078414916992
60429,-40424.815,-160871.228,40.3592529296875
60430,-40424.815,-161121.228,43.3755416870117
60431,-40424.815,-161371.228,44.2169151306152
60432,-40424.815,-161621.228,46.5072288513184
60433,-40424.815,-161871.228,49.4570350646973
60434,-40424.815,-162121.228,51.7952270507812
60435,-40424.815,-162371.228,52.174430847168
60436,-40424.815,-162621.228,53.6788520812988
60437,-40424.815,-162871.228,55.393985748291
60438,-40424.815,-163121.228,56.9709701538086
60439,-40424.815,-163371.228,58.879638671875
60440,-40424.815,-163621.228,60.4241027832031
60441,-40424.815,-163871.228,59.9122428894043
60442,-40424.815,-164121.228,60.9787139892578
60443,-40424.815,-164371.228,64.6715774536133
60444,-40424.815,-164621.228,70
60445,-40424.815,-164871.228,68.8459014892578
60446,-40424.815,-165121.228,69.6375885009766
60773,-40174.815,-159871.228,37.9680938720703
60774,-40174.815,-160121.228,38.6178359985352
60775,-40174.815,-160371.228,39.3265495300293
60776,-40174.815,-160621.228,39.6356582641602
60777,-40174.815,-160871.228,42.7024688720703
60778,-40174.815,-161121.228,44.0222549438477
60779,-40174.815,-161371.228,45.1617965698242
60780,-40174.815,-161621.228,46.6709022521973
60781,-40174.815,-161871.228,49.5714263916016
60782,-40174.815,-162121.228,49.6473159790039
60783,-40174.815,-162371.228,54.9971084594727
60784,-40174.815,-162621.228,54.677318572998
60785,-40174.815,-162871.228,55.5
60786,-40174.815,-163121.228,55.2000007629395
60787,-40174.815,-163371.228,56.5445709228516
60788,-40174.815,-163621.228,57.483757019043
60789,-40174.815,-163871.228,58.7785530090332
60790,-40174.815,-164121.228,63.6890487670898
60791,-40174.815,-164371.228,65.959342956543
60792,-40174.815,-164621.228,69.9342422485352
60793,-40174.815,-164871.228,76.5366058349609
60794,-40174.815,-165121.228,78.6697235107422
61121,-39924.815,-159871.228,37.2870254516602
61122,-39924.815,-160121.228,38.0388336181641
61123,-39924.815,-160371.228,38.9357986450195
61124,-39924.815,-160621.228,41.475772857666
61125,-39924.815,-160871.228,44.1700325012207
61126,-39924.815,-161121.228,45.9848251342773
61127,-39924.815,-161371.228,47.2062149047852
61128,-39924.815,-161621.228,48.3229141235352
61129,-39924.815,-161871.228,50.9481735229492
61130,-39924.815,-162121.228,53.2287826538086
61131,-39924.815,-162371.228,55
61132,-39924.815,-162621.228,54.4922256469727
61133,-39924.815,-162871.228,54.7286338806152
61134,-39924.815,-163121.228,52.656608581543
61135,-39924.815,-163371.228,55.0018997192383
61136,-39924.815,-163621.228,63.9178771972656
61137,-39924.815,-163871.228,67.8162002563477
61138,-39924.815,-164121.228,70.0248031616211
61139,-39924.815,-164371.228,75.9189605712891
61140,-39924.815,-164621.228,67.1490707397461
61141,-39924.815,-164871.228,80.3505630493164
61142,-39924.815,-165121.228,89.5553970336914
61469,-39674.815,-159871.228,36.2000007629395
61470,-39674.815,-160121.228,37.077465057373
61471,-39674.815,-160371.228,37.6188163757324
61472,-39674.815,-160621.228,39.2798690795898
61473,-39674.815,-160871.228,41.9411697387695
61474,-39674.815,-161121.228,45.2703323364258
61475,-39674.815,-161371.228,47.2372245788574
61476,-39674.815,-161621.228,49.102970123291
61477,-39674.815,-161871.228,50.8492469787598
61478,-39674.815,-162121.228,50.3427925109863
61479,-39674.815,-162371.228,48.6074676513672
61480,-39674.815,-162621.228,49.4614067077637
61481,-39674.815,-162871.228,49.517879486084
61482,-39674.815,-163121.228,58.2724685668945
61483,-39674.815,-163371.228,64.8267288208008
61484,-39674.815,-163621.228,72.1815490722656
61485,-39674.815,-163871.228,79.7595977783203
61486,-39674.815,-164121.228,84.9957275390625
61487,-39674.815,-164371.228,88.5375671386719
61488,-39674.815,-164621.228,90.0296401977539
61489,-39674.815,-164871.228,78.9928207397461
61490,-39674.815,-165121.228,80.0967864990234
61817,-39424.815,-159871.228,35.8958892822266
61818,-39424.815,-160121.228,36.3626365661621
61819,-39424.815,-160371.228,38.3696746826172
61820,-39424.815,-160621.228,39.5999984741211
61821,-39424.815,-160871.228,44.0960121154785
61822,-39424.815,-161121.228,45.886962890625
61823,-39424.815,-161371.228,45.7464752197266
61824,-39424.815,-161621.228,45.0052680969238
61825,-39424.815,-161871.228,43.601921081543
61826,-39424.815,-162121.228,45.7309188842773
61827,-39424.815,-162371.228,49.8383522033691
61828,-39424.815,-162621.228,55.0307998657227
61829,-39424.815,-162871.228,56.8244934082031
61830,-39424.815,-163121.228,59.5607032775879
61831,-39424.815,-163371.228,57.8543510437012
61832,-39424.815,-163621.228,73.2255325317383
61833,-39424.815,-163871.228,83.0946884155273
61834,-39424.815,-164121.228,90.1406097412109
61835,-39424.815,-164371.228,95.925407409668
61836,-39424.815,-164621.228,92.2064666748047
61837,-39424.815,-164871.228,93.1390838623047
61838,-39424.815,-165121.228,70.354377746582
62165,-39174.815,-159871.228,34.9444160461426
62166,-39174.815,-160121.228,36.9889984130859
62167,-39174.815,-160371.228,38.6173133850098
62168,-39174.815,-160621.228,41.7550926208496
62169,-39174.815,-160871.228,43.471118927002
62170,-39174.815,-161121.228,42.078239440918
62171,-39174.815,-161371.228,39.6213836669922
62172,-39174.815,-161621.228,45.6220588684082
62173,-39174.815,-161871.228,48.6145896911621
62174,-39174.815,-162121.228,45.4683151245117
62175,-39174.815,-162371.228,50.2363395690918
62176,-39174.815,-162621.228,60.0591278076172
62177,-39174.815,-162871.228,68.2461090087891
62178,-39174.815,-163121.228,70.5128860473633
62179,-39174.815,-163371.228,75.8898010253906
62180,-39174.815,-163621.228,80
62181,-39174.815,-163871.228,67.2753219604492
62182,-39174.815,-164121.228,72.8260726928711
62183,-39174.815,-164371.228,82.3185958862305
62184,-39174.815,-164621.228,89.452766418457
62185,-39174.815,-164871.228,95.3167190551758
62186,-39174.815,-165121.228,90.1679077148438
62513,-38924.815,-159871.228,31.9223937988281
62514,-38924.815,-160121.228,34.0861320495605
62515,-38924.815,-160371.228,35.9651298522949
62516,-38924.815,-160621.228,34.1410064697266
62517,-38924.815,-160871.228,38.7742614746094
62518,-38924.815,-161121.228,42.0909042358398
62519,-38924.815,-161371.228,45.8394889831543
62520,-38924.815,-161621.228,46.9844551086426
62521,-38924.815,-161871.228,63.0997505187988
62522,-38924.815,-162121.228,58.1312370300293
62523,-38924.815,-162371.228,55.7405891418457
62524,-38924.815,-162621.228,52.637939453125
62525,-38924.815,-162871.228,52.2359199523926
62526,-38924.815,-163121.228,71.4097137451172
62527,-38924.815,-163371.228,57.6664161682129
62528,-38924.815,-163621.228,68.4006958007812
62529,-38924.815,-163871.228,81.3383026123047
62530,-38924.815,-164121.228,78.9235000610352
62531,-38924.815,-164371.228,84.7307586669922
62532,-38924.815,-164621.228,91.77685546875
62533,-38924.815,-164871.228,97.7285385131836
62534,-38924.815,-165121.228,108.69295501709
62861,-38674.815,-159871.228,32.0445747375488
62862,-38674.815,-160121.228,31.6959133148193
62863,-38674.815,-160371.228,32.9916610717773
62864,-38674.815,-160621.228,34.170467376709
62865,-38674.815,-160871.228,41.0915489196777
62866,-38674.815,-161121.228,46.0081062316895
62867,-38674.815,-161371.228,51.679012298584
62868,-38674.815,-161621.228,60.3041763305664
62869,-38674.815,-161871.228,57.669361114502
62870,-38674.815,-162121.228,70.5233840942383
62871,-38674.815,-162371.228,64.3525619506836
62872,-38674.815,-162621.228,62.0316886901855
62873,-38674.815,-162871.228,63.3492698669434
62874,-38674.815,-163121.228,60.3643188476562
62875,-38674.815,-163371.228,68.9823684692383
62876,-38674.815,-163621.228,70.616584777832
62877,-38674.815,-163871.228,66.7152404785156
62878,-38674.815,-164121.228,80.3097457885742
62879,-38674.815,-164371.228,90.2951889038086
62880,-38674.815,-164621.228,94.9158706665039
62881,-38674.815,-164871.228,104.935073852539
62882,-38674.815,-165121.228,110.10368347168
63209,-38424.815,-159871.228,37.863208770752
63210,-38424.815,-160121.228,40.2616119384766
63211,-38424.815,-160371.228,39.9631576538086
63212,-38424.815,-160621.228,42.3681182861328
63213,-38424.815,-160871.228,39.6664199829102
63214,-38424.815,-161121.228,46.2987480163574
63215,-38424.815,-161371.228,51.1081390380859
63216,-38424.815,-161621.228,59.9558486938477
63217,-38424.815,-161871.228,59.2380485534668
63218,-38424.815,-162121.228,61.3897705078125
63219,-38424.815,-162371.228,67.7941360473633
63220,-38424.815,-162621.228,77.6288375854492
63221,-38424.815,-162871.228,66.9654846191406
63222,-38424.815,-163121.228,65.6407699584961
63223,-38424.815,-163371.228,72.887565612793
63224,-38424.815,-163621.228,74.6077651977539
63225,-38424.815,-163871.228,88.0603103637695
63226,-38424.815,-164121.228,69.1824951171875
63227,-38424.815,-164371.228,94.540885925293
63228,-38424.815,-164621.228,102.763648986816
63229,-38424.815,-164871.228,110.155876159668
63230,-38424.815,-165121.228,111.767372131348
63557,-38174.815,-159871.228,37.7981376647949
63558,-38174.815,-160121.228,42.3628845214844
63559,-38174.815,-160371.228,48.4838333129883
63560,-38174.815,-160621.228,46.5807151794434
63561,-38174.815,-160871.228,53.8497314453125
63562,-38174.815,-161121.228,59.6022758483887
63563,-38174.815,-161371.228,55.3226165771484
63564,-38174.815,-161621.228,60.3312187194824
63565,-38174.815,-161871.228,60.3842735290527
63566,-38174.815,-162121.228,71.7919616699219
63567,-38174.815,-162371.228,69.3297424316406
63568,-38174.815,-162621.228,80.2838134765625
63569,-38174.815,-162871.228,72.272087097168
63570,-38174.815,-163121.228,74.338752746582
63571,-38174.815,-163371.228,70.3150787353516
63572,-38174.815,-163621.228,68.3729400634766
63573,-38174.815,-163871.228,86.4885482788086
63574,-38174.815,-164121.228,91.5114974975586
63575,-38174.815,-164371.228,80.0640640258789
63576,-38174.815,-164621.228,77.3913879394531
63577,-38174.815,-164871.228,84.9863510131836
63578,-38174.815,-165121.228,89.7945022583008
63905,-37924.815,-159871.228,40.1060028076172
63906,-37924.815,-160121.228,45.377986907959
63907,-37924.815,-160371.228,49.7759780883789
63908,-37924.815,-160621.228,55.0316162109375
63909,-37924.815,-160871.228,64.7918930053711
63910,-37924.815,-161121.228,71.7381439208984
63911,-37924.815,-161371.228,68.568977355957
63912,-37924.815,-161621.228,63.7152290344238
63913,-37924.815,-161871.228,66.3326034545898
63914,-37924.815,-162121.228,70.7991638183594
63915,-37924.815,-162371.228,79.6687850952148
63916,-37924.815,-162621.228,80.8505401611328
63917,-37924.815,-162871.228,79.5222625732422
63918,-37924.815,-163121.228,79.2867965698242
63919,-37924.815,-163371.228,88.3505096435547
63920,-37924.815,-163621.228,85.4951171875
63921,-37924.815,-163871.228,73.4119110107422
63922,-37924.815,-164121.228,86.8934478759766
63923,-37924.815,-164371.228,90.0355911254883
63924,-37924.815,-164621.228,90.1342926025391
63925,-37924.815,-164871.228,82.6666870117188
63926,-37924.815,-165121.228,95.6188507080078
33318,-59924.815,-169121.228,
33667,-59674.815,-169371.228,
33669,-59674.815,-169871.228,0.279246270656586
34011,-59424.815,-168371.228,
34012,-59424.815,-168621.228,1.26117980480194
34013,-59424.815,-168871.228,
34014,-59424.815,-169121.228,
34015,-59424.815,-169371.228,
34016,-59424.815,-169621.228,1.32656157016754
34017,-59424.815,-169871.228,0.11635535210371
34361,-59174.815,-168871.228,2.64561009407043
34362,-59174.815,-169121.228,1.07820332050323
34363,-59174.815,-169371.228,3.53090310096741
34364,-59174.815,-169621.228,0.776870906352997
34710,-58924.815,-169121.228,3.69336628913879
34713,-58924.815,-169871.228,0
35060,-58674.815,-169621.228,2.00887799263
35061,-58674.815,-169871.228,1.0653555393219
34019,-59424.815,-170371.228,
34025,-59424.815,-171871.228,1.44390416145325
34026,-59424.815,-172121.228,3.68765664100647
34027,-59424.815,-172371.228,9.221999168396
34028,-59424.815,-172621.228,11.2317209243774
34029,-59424.815,-172871.228,13.1444425582886
34030,-59424.815,-173121.228,13.9620265960693
34031,-59424.815,-173371.228,13.5250988006592
34032,-59424.815,-173621.228,13.1311054229736
34033,-59424.815,-173871.228,16.4938831329346
34034,-59424.815,-174121.228,21.5920257568359
34035,-59424.815,-174371.228,24.0901279449463
34036,-59424.815,-174621.228,24.6533336639404
34037,-59424.815,-174871.228,20.3099136352539
34038,-59424.815,-175121.228,14.7155513763428
34039,-59424.815,-175371.228,26.1525745391846
34040,-59424.815,-175621.228,34.129711151123
34041,-59424.815,-175871.228,44.0225257873535
34042,-59424.815,-176121.228,47.9505424499512
34043,-59424.815,-176371.228,50
34044,-59424.815,-176621.228,51.3602066040039
34045,-59424.815,-176871.228,38.3234329223633
34046,-59424.815,-177121.228,36.078311920166
34047,-59424.815,-177371.228,32.4541320800781
34048,-59424.815,-177621.228,36.2944946289062
34049,-59424.815,-177871.228,44.4621124267578
34050,-59424.815,-178121.228,54.5279388427734
34051,-59424.815,-178371.228,63.5569114685059
34052,-59424.815,-178621.228,61.8836135864258
34053,-59424.815,-178871.228,56.2602195739746
34054,-59424.815,-179121.228,64.6492385864258
34055,-59424.815,-179371.228,77.5121688842773
34056,-59424.815,-179621.228,89.682243347168
34057,-59424.815,-179871.228,89.6003112792969
34058,-59424.815,-180121.228,89.0030517578125
34059,-59424.815,-180371.228,76.2437438964844
34060,-59424.815,-180621.228,60.7274436950684
34061,-59424.815,-180871.228,102.401924133301
34062,-59424.815,-181121.228,149.785003662109
34063,-59424.815,-181371.228,249.570510864258
34064,-59424.815,-181621.228,151.64143371582
34065,-59424.815,-181871.228,117.462623596191
34066,-59424.815,-182121.228,119.604835510254
34067,-59424.815,-182371.228,122.119895935059
34068,-59424.815,-182621.228,150.124328613281
34069,-59424.815,-182871.228,228.326385498047
34070,-59424.815,-183121.228,205.334976196289
34367,-59174.815,-170371.228,1.57165360450745
34371,-59174.815,-171371.228,0.566586852073669
34372,-59174.815,-171621.228,2.46214938163757
34373,-59174.815,-171871.228,3.93812274932861
34374,-59174.815,-172121.228,7.62435817718506
34375,-59174.815,-172371.228,10.276349067688
34376,-59174.815,-172621.228,12.0075941085815
34377,-59174.815,-172871.228,14.4285821914673
34378,-59174.815,-173121.228,17.2431106567383
34379,-59174.815,-173371.228,14.9877758026123
34380,-59174.815,-173621.228,15.0836868286133
34381,-59174.815,-173871.228,19.8827743530273
34382,-59174.815,-174121.228,24.8526191711426
34383,-59174.815,-174371.228,26.1107215881348
34384,-59174.815,-174621.228,27.5384197235107
34385,-59174.815,-174871.228,24.6281566619873
34386,-59174.815,-175121.228,18.3167839050293
34387,-59174.815,-175371.228,20.3747997283936
34388,-59174.815,-175621.228,26.8463554382324
34389,-59174.815,-175871.228,27.1985301971436
34390,-59174.815,-176121.228,32.2470474243164
34391,-59174.815,-176371.228,46.2628059387207
34392,-59174.815,-176621.228,52.7461128234863
34393,-59174.815,-176871.228,50.8913764953613
34394,-59174.815,-177121.228,42.0086250305176
34395,-59174.815,-177371.228,40.1945610046387
34396,-59174.815,-177621.228,40.0037612915039
34397,-59174.815,-177871.228,43.7886276245117
34398,-59174.815,-178121.228,46.4118041992188
34399,-59174.815,-178371.228,47.8844871520996
34400,-59174.815,-178621.228,50.1410140991211
34401,-59174.815,-178871.228,62.7976379394531
34402,-59174.815,-179121.228,79.1420211791992
34403,-59174.815,-179371.228,101.026252746582
34404,-59174.815,-179621.228,78.3342666625977
34405,-59174.815,-179871.228,83.1013488769531
34406,-59174.815,-180121.228,94.6232376098633
34407,-59174.815,-180371.228,97.3668670654297
34408,-59174.815,-180621.228,72.1652374267578
34409,-59174.815,-180871.228,87.7650680541992
34410,-59174.815,-181121.228,76.931396484375
34411,-59174.815,-181371.228,100.268798828125
34412,-59174.815,-181621.228,132.606842041016
34413,-59174.815,-181871.228,164.281326293945
34414,-59174.815,-182121.228,134.397079467773
34415,-59174.815,-182371.228,145.938186645508
34416,-59174.815,-182621.228,141.999908447266
34417,-59174.815,-182871.228,132.884506225586
34418,-59174.815,-183121.228,146.086029052734
34714,-58924.815,-170121.228,3.09099364280701
34715,-58924.815,-170371.228,0.558108389377594
34717,-58924.815,-170871.228,2.01471161842346
34718,-58924.815,-171121.228,2.45209217071533
34719,-58924.815,-171371.228,2.46041679382324
34720,-58924.815,-171621.228,4.02151870727539
34721,-58924.815,-171871.228,6.8690185546875
34722,-58924.815,-172121.228,10.4111080169678
34723,-58924.815,-172371.228,13.3549365997314
34724,-58924.815,-172621.228,14.8348541259766
34725,-58924.815,-172871.228,16.9427185058594
